ssl_setting,simulation_num,agent_num,population_size,channel_capacity,can_abstract,generation,score
random,7,4,10,5,1,6,0.8
random,7,5,10,5,1,6,0.4
random,7,6,10,5,1,6,0.6
random,7,7,10,5,1,6,0.6
random,7,8,10,5,1,6,1.0
random,7,9,10,5,1,6,0.8
random,7,0,10,5,1,7,0.8
random,7,1,10,5,1,7,0.8
random,7,2,10,5,1,7,0.6
random,7,3,10,5,1,7,0.6
random,7,4,10,5,1,7,1.0
random,7,5,10,5,1,7,0.8
random,7,6,10,5,1,7,0.4
random,7,7,10,5,1,7,1.0
random,7,8,10,5,1,7,0.6
random,7,9,10,5,1,7,0.6
random,7,0,10,5,1,8,0.4
random,7,1,10,5,1,8,0.6
random,7,2,10,5,1,8,0.4
random,7,3,10,5,1,8,0.8
random,7,4,10,5,1,8,0.6
random,7,5,10,5,1,8,1.0
random,7,6,10,5,1,8,0.8
random,7,7,10,5,1,8,0.8
random,7,8,10,5,1,8,0.6
random,7,9,10,5,1,8,0.6
random,7,0,10,5,1,9,0.4
random,7,1,10,5,1,9,1.0
random,7,2,10,5,1,9,1.0
random,7,3,10,5,1,9,0.8
random,7,4,10,5,1,9,1.0
random,7,5,10,5,1,9,0.6
random,7,6,10,5,1,9,0.8
random,7,7,10,5,1,9,0.6
random,7,8,10,5,1,9,0.8
random,7,9,10,5,1,9,0.6
random,8,0,10,5,1,0,0.4
random,8,1,10,5,1,0,0.6
random,8,2,10,5,1,0,0.6
random,8,3,10,5,1,0,0.6
random,8,4,10,5,1,0,0.4
random,8,5,10,5,1,0,0.4
random,8,6,10,5,1,0,0.2
random,8,7,10,5,1,0,0.6
random,8,8,10,5,1,0,0.6
random,8,9,10,5,1,0,0.4
random,8,0,10,5,1,1,0.6
random,8,1,10,5,1,1,0.8
random,8,2,10,5,1,1,0.6
random,8,3,10,5,1,1,0.8
random,8,4,10,5,1,1,0.8
random,8,5,10,5,1,1,0.8
random,8,6,10,5,1,1,0.4
random,8,7,10,5,1,1,0.6
random,8,8,10,5,1,1,0.6
random,8,9,10,5,1,1,0.6
random,8,0,10,5,1,2,0.4
random,8,1,10,5,1,2,0.8
random,8,2,10,5,1,2,1.0
random,8,3,10,5,1,2,0.6
random,8,4,10,5,1,2,0.8
random,8,5,10,5,1,2,0.6
random,8,6,10,5,1,2,0.6
random,8,7,10,5,1,2,0.8
random,8,8,10,5,1,2,0.8
random,8,9,10,5,1,2,0.8
random,8,0,10,5,1,3,0.8
random,8,1,10,5,1,3,1.0
random,8,2,10,5,1,3,0.8
random,8,3,10,5,1,3,0.8
random,8,4,10,5,1,3,0.8
random,8,5,10,5,1,3,0.6
random,8,6,10,5,1,3,0.4
random,8,7,10,5,1,3,0.4
random,8,8,10,5,1,3,0.6
random,8,9,10,5,1,3,1.0
random,8,0,10,5,1,4,0.8
random,8,1,10,5,1,4,1.0
random,8,2,10,5,1,4,0.6
random,8,3,10,5,1,4,1.0
random,8,4,10,5,1,4,1.0
random,8,5,10,5,1,4,0.6
random,8,6,10,5,1,4,0.8
random,8,7,10,5,1,4,1.0
random,8,8,10,5,1,4,0.8
random,8,9,10,5,1,4,0.8
random,8,0,10,5,1,5,1.0
random,8,1,10,5,1,5,0.4
random,8,2,10,5,1,5,0.6
random,8,3,10,5,1,5,1.0
random,8,4,10,5,1,5,1.0
random,8,5,10,5,1,5,0.6
random,8,6,10,5,1,5,1.0
random,8,7,10,5,1,5,0.8
random,8,8,10,5,1,5,1.0
random,8,9,10,5,1,5,0.8
random,8,0,10,5,1,6,0.2
random,8,1,10,5,1,6,0.8
random,8,2,10,5,1,6,0.8
random,8,3,10,5,1,6,0.8
random,8,4,10,5,1,6,0.4
random,8,5,10,5,1,6,0.4
random,8,6,10,5,1,6,1.0
random,8,7,10,5,1,6,0.8
random,8,8,10,5,1,6,0.8
random,8,9,10,5,1,6,1.0
random,8,0,10,5,1,7,0.8
random,8,1,10,5,1,7,0.8
random,8,2,10,5,1,7,0.8
random,8,3,10,5,1,7,0.8
random,8,4,10,5,1,7,1.0
random,8,5,10,5,1,7,0.8
random,8,6,10,5,1,7,0.6
random,8,7,10,5,1,7,0.8
random,8,8,10,5,1,7,0.8
random,8,9,10,5,1,7,0.6
random,8,0,10,5,1,8,1.0
random,8,1,10,5,1,8,0.8
random,8,2,10,5,1,8,0.6
random,8,3,10,5,1,8,0.8
random,8,4,10,5,1,8,1.0
random,8,5,10,5,1,8,0.8
random,8,6,10,5,1,8,0.8
random,8,7,10,5,1,8,1.0
random,8,8,10,5,1,8,1.0
random,8,9,10,5,1,8,0.4
random,8,0,10,5,1,9,0.8
random,8,1,10,5,1,9,0.6
random,8,2,10,5,1,9,0.8
random,8,3,10,5,1,9,0.6
random,8,4,10,5,1,9,1.0
random,8,5,10,5,1,9,0.6
random,8,6,10,5,1,9,0.8
random,8,7,10,5,1,9,0.6
random,8,8,10,5,1,9,0.8
random,8,9,10,5,1,9,1.0
random,9,0,10,5,1,0,0.6
random,9,1,10,5,1,0,0.8
random,9,2,10,5,1,0,0.4
random,9,3,10,5,1,0,0.0
random,9,4,10,5,1,0,0.4
random,9,5,10,5,1,0,0.6
random,9,6,10,5,1,0,0.4
random,9,7,10,5,1,0,0.8
random,9,8,10,5,1,0,0.6
random,9,9,10,5,1,0,0.2
random,9,0,10,5,1,1,0.2
random,9,1,10,5,1,1,0.6
random,9,2,10,5,1,1,0.6
random,9,3,10,5,1,1,0.6
random,9,4,10,5,1,1,0.8
random,9,5,10,5,1,1,1.0
random,9,6,10,5,1,1,0.6
random,9,7,10,5,1,1,0.4
random,9,8,10,5,1,1,0.4
random,9,9,10,5,1,1,0.6
random,9,0,10,5,1,2,0.8
random,9,1,10,5,1,2,0.8
random,9,2,10,5,1,2,0.8
random,9,3,10,5,1,2,0.6
random,9,4,10,5,1,2,0.6
random,9,5,10,5,1,2,0.6
random,9,6,10,5,1,2,1.0
random,9,7,10,5,1,2,0.6
random,9,8,10,5,1,2,0.8
random,9,9,10,5,1,2,0.6
random,9,0,10,5,1,3,0.8
random,9,1,10,5,1,3,0.6
random,9,2,10,5,1,3,0.8
random,9,3,10,5,1,3,0.6
random,9,4,10,5,1,3,0.8
random,9,5,10,5,1,3,0.8
random,9,6,10,5,1,3,0.8
random,9,7,10,5,1,3,0.8
random,9,8,10,5,1,3,0.8
random,9,9,10,5,1,3,0.6
random,9,0,10,5,1,4,0.8
random,9,1,10,5,1,4,1.0
random,9,2,10,5,1,4,0.4
random,9,3,10,5,1,4,1.0
random,9,4,10,5,1,4,0.6
random,9,5,10,5,1,4,0.8
random,9,6,10,5,1,4,0.4
random,9,7,10,5,1,4,0.8
random,9,8,10,5,1,4,0.6
random,9,9,10,5,1,4,0.8
random,9,0,10,5,1,5,0.6
random,9,1,10,5,1,5,0.6
random,9,2,10,5,1,5,0.6
random,9,3,10,5,1,5,0.8
random,9,4,10,5,1,5,0.8
random,9,5,10,5,1,5,0.8
random,9,6,10,5,1,5,0.6
random,9,7,10,5,1,5,0.8
random,9,8,10,5,1,5,0.8
random,9,9,10,5,1,5,0.8
random,9,0,10,5,1,6,1.0
random,9,1,10,5,1,6,0.6
random,9,2,10,5,1,6,0.6
random,9,3,10,5,1,6,1.0
random,9,4,10,5,1,6,0.8
random,9,5,10,5,1,6,0.8
random,9,6,10,5,1,6,0.6
random,9,7,10,5,1,6,0.6
random,9,8,10,5,1,6,0.8
random,9,9,10,5,1,6,0.8
random,9,0,10,5,1,7,0.8
random,9,1,10,5,1,7,0.8
random,9,2,10,5,1,7,0.8
random,9,3,10,5,1,7,0.8
random,9,4,10,5,1,7,1.0
random,9,5,10,5,1,7,0.6
random,9,6,10,5,1,7,0.8
random,9,7,10,5,1,7,0.8
random,9,8,10,5,1,7,0.6
random,9,9,10,5,1,7,0.2
random,9,0,10,5,1,8,1.0
random,9,1,10,5,1,8,1.0
random,9,2,10,5,1,8,0.8
random,9,3,10,5,1,8,0.6
random,9,4,10,5,1,8,0.8
random,9,5,10,5,1,8,0.6
random,9,6,10,5,1,8,0.6
random,9,7,10,5,1,8,0.8
random,9,8,10,5,1,8,0.6
random,9,9,10,5,1,8,0.6
random,9,0,10,5,1,9,0.6
random,9,1,10,5,1,9,0.4
random,9,2,10,5,1,9,1.0
random,9,3,10,5,1,9,0.8
random,9,4,10,5,1,9,0.8
random,9,5,10,5,1,9,0.8
random,9,6,10,5,1,9,0.6
random,9,7,10,5,1,9,1.0
random,9,8,10,5,1,9,0.8
random,9,9,10,5,1,9,0.8
random,10,0,10,5,1,0,0.8
random,10,1,10,5,1,0,0.6
random,10,2,10,5,1,0,0.4
random,10,3,10,5,1,0,0.6
random,10,4,10,5,1,0,0.4
random,10,5,10,5,1,0,1.0
random,10,6,10,5,1,0,0.6
random,10,7,10,5,1,0,0.8
random,10,8,10,5,1,0,0.8
random,10,9,10,5,1,0,0.8
random,10,0,10,5,1,1,0.6
random,10,1,10,5,1,1,0.6
random,10,2,10,5,1,1,0.8
random,10,3,10,5,1,1,1.0
random,10,4,10,5,1,1,1.0
random,10,5,10,5,1,1,0.4
random,10,6,10,5,1,1,0.4
random,10,7,10,5,1,1,0.8
random,10,8,10,5,1,1,0.8
random,10,9,10,5,1,1,0.2
random,10,0,10,5,1,2,0.8
random,10,1,10,5,1,2,1.0
random,10,2,10,5,1,2,1.0
random,10,3,10,5,1,2,0.6
random,10,4,10,5,1,2,0.4
random,10,5,10,5,1,2,0.8
random,10,6,10,5,1,2,0.8
random,10,7,10,5,1,2,0.6
random,10,8,10,5,1,2,0.6
random,10,9,10,5,1,2,0.2
random,10,0,10,5,1,3,0.6
random,10,1,10,5,1,3,0.4
random,10,2,10,5,1,3,0.6
random,10,3,10,5,1,3,0.6
random,10,4,10,5,1,3,1.0
random,10,5,10,5,1,3,0.8
random,10,6,10,5,1,3,0.6
random,10,7,10,5,1,3,0.8
random,10,8,10,5,1,3,0.2
random,10,9,10,5,1,3,0.8
random,10,0,10,5,1,4,0.2
random,10,1,10,5,1,4,0.6
random,10,2,10,5,1,4,0.6
random,10,3,10,5,1,4,0.4
random,10,4,10,5,1,4,0.8
random,10,5,10,5,1,4,0.6
random,10,6,10,5,1,4,0.4
random,10,7,10,5,1,4,1.0
random,10,8,10,5,1,4,0.4
random,10,9,10,5,1,4,1.0
random,10,0,10,5,1,5,0.6
random,10,1,10,5,1,5,0.8
random,10,2,10,5,1,5,0.6
random,10,3,10,5,1,5,1.0
random,10,4,10,5,1,5,1.0
random,10,5,10,5,1,5,0.4
random,10,6,10,5,1,5,0.4
random,10,7,10,5,1,5,0.8
random,10,8,10,5,1,5,0.4
random,10,9,10,5,1,5,1.0
random,10,0,10,5,1,6,0.8
random,10,1,10,5,1,6,0.8
random,10,2,10,5,1,6,0.8
random,10,3,10,5,1,6,1.0
random,10,4,10,5,1,6,0.8
random,10,5,10,5,1,6,0.8
random,10,6,10,5,1,6,0.6
random,10,7,10,5,1,6,0.6
random,10,8,10,5,1,6,0.6
random,10,9,10,5,1,6,0.8
random,10,0,10,5,1,7,0.8
random,10,1,10,5,1,7,0.8
random,10,2,10,5,1,7,0.6
random,10,3,10,5,1,7,0.8
random,10,4,10,5,1,7,0.6
random,10,5,10,5,1,7,0.8
random,10,6,10,5,1,7,1.0
random,10,7,10,5,1,7,0.8
random,10,8,10,5,1,7,0.6
random,10,9,10,5,1,7,0.8
random,10,0,10,5,1,8,0.6
random,10,1,10,5,1,8,0.8
random,10,2,10,5,1,8,0.8
random,10,3,10,5,1,8,0.4
random,10,4,10,5,1,8,0.6
random,10,5,10,5,1,8,0.6
random,10,6,10,5,1,8,0.6
random,10,7,10,5,1,8,0.4
random,10,8,10,5,1,8,0.4
random,10,9,10,5,1,8,0.8
random,10,0,10,5,1,9,1.0
random,10,1,10,5,1,9,1.0
random,10,2,10,5,1,9,1.0
random,10,3,10,5,1,9,0.6
random,10,4,10,5,1,9,0.8
random,10,5,10,5,1,9,0.6
random,10,6,10,5,1,9,1.0
random,10,7,10,5,1,9,0.4
random,10,8,10,5,1,9,0.8
random,10,9,10,5,1,9,0.6
random,11,0,10,5,1,0,1.0
random,11,1,10,5,1,0,0.6
random,11,2,10,5,1,0,0.2
random,11,3,10,5,1,0,0.4
random,11,4,10,5,1,0,0.6
random,11,5,10,5,1,0,0.2
random,11,6,10,5,1,0,0.6
random,11,7,10,5,1,0,0.6
random,11,8,10,5,1,0,0.2
random,11,9,10,5,1,0,0.8
random,11,0,10,5,1,1,0.8
random,11,1,10,5,1,1,0.6
random,11,2,10,5,1,1,0.4
random,11,3,10,5,1,1,0.8
random,11,4,10,5,1,1,0.8
random,11,5,10,5,1,1,0.8
random,11,6,10,5,1,1,0.6
random,11,7,10,5,1,1,0.6
random,11,8,10,5,1,1,0.8
random,11,9,10,5,1,1,0.8
random,11,0,10,5,1,2,0.4
random,11,1,10,5,1,2,1.0
random,11,2,10,5,1,2,0.8
random,11,3,10,5,1,2,0.2
random,11,4,10,5,1,2,1.0
random,11,5,10,5,1,2,0.6
random,11,6,10,5,1,2,0.8
random,11,7,10,5,1,2,0.8
random,11,8,10,5,1,2,1.0
random,11,9,10,5,1,2,0.6
random,11,0,10,5,1,3,0.8
random,11,1,10,5,1,3,0.6
random,11,2,10,5,1,3,0.8
random,11,3,10,5,1,3,0.8
random,11,4,10,5,1,3,0.6
random,11,5,10,5,1,3,0.6
random,11,6,10,5,1,3,0.8
random,11,7,10,5,1,3,0.6
random,11,8,10,5,1,3,0.6
random,11,9,10,5,1,3,0.4
random,11,0,10,5,1,4,1.0
random,11,1,10,5,1,4,1.0
random,11,2,10,5,1,4,0.4
random,11,3,10,5,1,4,0.6
random,11,4,10,5,1,4,0.6
random,11,5,10,5,1,4,1.0
random,11,6,10,5,1,4,0.8
random,11,7,10,5,1,4,0.6
random,11,8,10,5,1,4,0.8
random,11,9,10,5,1,4,0.6
random,11,0,10,5,1,5,0.6
random,11,1,10,5,1,5,1.0
random,11,2,10,5,1,5,0.6
random,11,3,10,5,1,5,0.4
random,11,4,10,5,1,5,0.4
random,11,5,10,5,1,5,0.8
random,11,6,10,5,1,5,0.8
random,11,7,10,5,1,5,0.6
random,11,8,10,5,1,5,0.6
random,11,9,10,5,1,5,0.6
random,11,0,10,5,1,6,0.8
random,11,1,10,5,1,6,0.8
random,11,2,10,5,1,6,0.8
random,11,3,10,5,1,6,0.6
random,11,4,10,5,1,6,0.4
random,11,5,10,5,1,6,0.6
random,11,6,10,5,1,6,0.6
random,11,7,10,5,1,6,0.8
random,11,8,10,5,1,6,0.6
random,11,9,10,5,1,6,0.4
random,11,0,10,5,1,7,0.4
random,11,1,10,5,1,7,0.8
random,11,2,10,5,1,7,0.6
random,11,3,10,5,1,7,0.6
random,11,4,10,5,1,7,0.4
random,11,5,10,5,1,7,0.6
random,11,6,10,5,1,7,0.8
random,11,7,10,5,1,7,0.6
random,11,8,10,5,1,7,1.0
random,11,9,10,5,1,7,0.6
random,11,0,10,5,1,8,0.6
random,11,1,10,5,1,8,0.8
random,11,2,10,5,1,8,0.6
random,11,3,10,5,1,8,0.8
random,11,4,10,5,1,8,1.0
random,11,5,10,5,1,8,0.6
random,11,6,10,5,1,8,0.6
random,11,7,10,5,1,8,0.8
random,11,8,10,5,1,8,0.8
random,11,9,10,5,1,8,0.6
random,11,0,10,5,1,9,0.6
random,11,1,10,5,1,9,0.6
random,11,2,10,5,1,9,0.4
random,11,3,10,5,1,9,0.2
random,11,4,10,5,1,9,0.6
random,11,5,10,5,1,9,0.4
random,11,6,10,5,1,9,0.4
random,11,7,10,5,1,9,1.0
random,11,8,10,5,1,9,1.0
random,11,9,10,5,1,9,1.0
random,12,0,10,5,1,0,0.2
random,12,1,10,5,1,0,0.6
random,12,2,10,5,1,0,0.2
random,12,3,10,5,1,0,0.4
random,12,4,10,5,1,0,0.4
random,12,5,10,5,1,0,0.4
random,12,6,10,5,1,0,0.6
random,12,7,10,5,1,0,0.2
random,12,8,10,5,1,0,0.2
random,12,9,10,5,1,0,0.6
random,12,0,10,5,1,1,1.0
random,12,1,10,5,1,1,1.0
random,12,2,10,5,1,1,0.8
random,12,3,10,5,1,1,1.0
random,12,4,10,5,1,1,0.6
random,12,5,10,5,1,1,0.6
random,12,6,10,5,1,1,1.0
random,12,7,10,5,1,1,0.6
random,12,8,10,5,1,1,0.8
random,12,9,10,5,1,1,0.6
random,12,0,10,5,1,2,1.0
random,12,1,10,5,1,2,1.0
random,12,2,10,5,1,2,1.0
random,12,3,10,5,1,2,0.8
random,12,4,10,5,1,2,0.8
random,12,5,10,5,1,2,0.4
random,12,6,10,5,1,2,0.6
random,12,7,10,5,1,2,0.8
random,12,8,10,5,1,2,0.8
random,12,9,10,5,1,2,0.8
random,12,0,10,5,1,3,0.4
random,12,1,10,5,1,3,0.8
random,12,2,10,5,1,3,0.6
random,12,3,10,5,1,3,0.8
random,12,4,10,5,1,3,0.4
random,12,5,10,5,1,3,1.0
random,12,6,10,5,1,3,0.6
random,12,7,10,5,1,3,0.4
random,12,8,10,5,1,3,0.8
random,12,9,10,5,1,3,0.8
random,12,0,10,5,1,4,0.6
random,12,1,10,5,1,4,0.6
random,12,2,10,5,1,4,0.8
random,12,3,10,5,1,4,0.6
random,12,4,10,5,1,4,0.8
random,12,5,10,5,1,4,0.8
random,12,6,10,5,1,4,0.8
random,12,7,10,5,1,4,0.8
random,12,8,10,5,1,4,0.4
random,12,9,10,5,1,4,0.6
random,12,0,10,5,1,5,0.8
random,12,1,10,5,1,5,0.8
random,12,2,10,5,1,5,0.6
random,12,3,10,5,1,5,0.6
random,12,4,10,5,1,5,0.8
random,12,5,10,5,1,5,1.0
random,12,6,10,5,1,5,0.6
random,12,7,10,5,1,5,0.8
random,12,8,10,5,1,5,0.6
random,12,9,10,5,1,5,0.8
random,12,0,10,5,1,6,0.8
random,12,1,10,5,1,6,1.0
random,12,2,10,5,1,6,0.6
random,12,3,10,5,1,6,0.8
random,12,4,10,5,1,6,1.0
random,12,5,10,5,1,6,1.0
random,12,6,10,5,1,6,1.0
random,12,7,10,5,1,6,0.4
random,12,8,10,5,1,6,1.0
random,12,9,10,5,1,6,0.4
random,12,0,10,5,1,7,0.8
random,12,1,10,5,1,7,0.2
random,12,2,10,5,1,7,0.8
random,12,3,10,5,1,7,0.8
random,12,4,10,5,1,7,0.8
random,12,5,10,5,1,7,0.8
random,12,6,10,5,1,7,1.0
random,12,7,10,5,1,7,0.6
random,12,8,10,5,1,7,0.4
random,12,9,10,5,1,7,0.8
random,12,0,10,5,1,8,0.8
random,12,1,10,5,1,8,1.0
random,12,2,10,5,1,8,0.6
random,12,3,10,5,1,8,0.6
random,12,4,10,5,1,8,1.0
random,12,5,10,5,1,8,0.4
random,12,6,10,5,1,8,0.4
random,12,7,10,5,1,8,0.8
random,12,8,10,5,1,8,0.8
random,12,9,10,5,1,8,0.8
random,12,0,10,5,1,9,0.4
random,12,1,10,5,1,9,0.8
random,12,2,10,5,1,9,1.0
random,12,3,10,5,1,9,0.6
random,12,4,10,5,1,9,0.6
random,12,5,10,5,1,9,0.6
random,12,6,10,5,1,9,0.6
random,12,7,10,5,1,9,1.0
random,12,8,10,5,1,9,0.6
random,12,9,10,5,1,9,1.0
random,13,0,10,5,1,0,0.4
random,13,1,10,5,1,0,0.2
random,13,2,10,5,1,0,0.4
random,13,3,10,5,1,0,0.2
random,13,4,10,5,1,0,0.2
random,13,5,10,5,1,0,0.6
random,13,6,10,5,1,0,0.6
random,13,7,10,5,1,0,0.8
random,13,8,10,5,1,0,0.8
random,13,9,10,5,1,0,0.2
random,13,0,10,5,1,1,0.8
random,13,1,10,5,1,1,0.8
random,13,2,10,5,1,1,0.8
random,13,3,10,5,1,1,0.6
random,13,4,10,5,1,1,0.6
random,13,5,10,5,1,1,0.6
random,13,6,10,5,1,1,0.6
random,13,7,10,5,1,1,0.2
random,13,8,10,5,1,1,0.8
random,13,9,10,5,1,1,0.4
random,13,0,10,5,1,2,1.0
random,13,1,10,5,1,2,1.0
random,13,2,10,5,1,2,1.0
random,13,3,10,5,1,2,0.4
random,13,4,10,5,1,2,0.8
random,13,5,10,5,1,2,1.0
random,13,6,10,5,1,2,0.6
random,13,7,10,5,1,2,0.4
random,13,8,10,5,1,2,0.6
random,13,9,10,5,1,2,1.0
random,13,0,10,5,1,3,0.0
random,13,1,10,5,1,3,0.4
random,13,2,10,5,1,3,0.8
random,13,3,10,5,1,3,0.8
random,13,4,10,5,1,3,0.8
random,13,5,10,5,1,3,0.8
random,13,6,10,5,1,3,0.8
random,13,7,10,5,1,3,0.6
random,13,8,10,5,1,3,0.6
random,13,9,10,5,1,3,0.6
random,13,0,10,5,1,4,0.8
random,13,1,10,5,1,4,0.6
random,13,2,10,5,1,4,0.8
random,13,3,10,5,1,4,0.6
random,13,4,10,5,1,4,0.8
random,13,5,10,5,1,4,0.6
random,13,6,10,5,1,4,0.6
random,13,7,10,5,1,4,0.4
random,13,8,10,5,1,4,0.6
random,13,9,10,5,1,4,0.8
random,13,0,10,5,1,5,0.8
random,13,1,10,5,1,5,0.8
random,13,2,10,5,1,5,0.8
random,13,3,10,5,1,5,0.6
random,13,4,10,5,1,5,0.2
random,13,5,10,5,1,5,0.8
random,13,6,10,5,1,5,0.4
random,13,7,10,5,1,5,1.0
random,13,8,10,5,1,5,0.8
random,13,9,10,5,1,5,0.8
random,13,0,10,5,1,6,0.6
random,13,1,10,5,1,6,1.0
random,13,2,10,5,1,6,0.6
random,13,3,10,5,1,6,1.0
random,13,4,10,5,1,6,0.8
random,13,5,10,5,1,6,1.0
random,13,6,10,5,1,6,0.8
random,13,7,10,5,1,6,0.6
random,13,8,10,5,1,6,0.6
random,13,9,10,5,1,6,0.4
random,13,0,10,5,1,7,0.8
random,13,1,10,5,1,7,0.6
random,13,2,10,5,1,7,0.8
random,13,3,10,5,1,7,0.8
random,13,4,10,5,1,7,0.6
random,13,5,10,5,1,7,0.6
random,13,6,10,5,1,7,0.8
random,13,7,10,5,1,7,1.0
random,13,8,10,5,1,7,0.8
random,13,9,10,5,1,7,0.8
random,13,0,10,5,1,8,0.6
random,13,1,10,5,1,8,0.8
random,13,2,10,5,1,8,0.8
random,13,3,10,5,1,8,0.6
random,13,4,10,5,1,8,0.6
random,13,5,10,5,1,8,0.8
random,13,6,10,5,1,8,0.8
random,13,7,10,5,1,8,0.8
random,13,8,10,5,1,8,0.8
random,13,9,10,5,1,8,0.8
random,13,0,10,5,1,9,1.0
random,13,1,10,5,1,9,0.8
random,13,2,10,5,1,9,1.0
random,13,3,10,5,1,9,1.0
random,13,4,10,5,1,9,0.6
random,13,5,10,5,1,9,0.8
random,13,6,10,5,1,9,0.8
random,13,7,10,5,1,9,0.8
random,13,8,10,5,1,9,1.0
random,13,9,10,5,1,9,1.0
random,14,0,10,5,1,0,0.4
random,14,1,10,5,1,0,1.0
random,14,2,10,5,1,0,0.8
random,14,3,10,5,1,0,0.2
random,14,4,10,5,1,0,0.4
random,14,5,10,5,1,0,0.2
random,14,6,10,5,1,0,0.8
random,14,7,10,5,1,0,0.2
random,14,8,10,5,1,0,0.2
random,14,9,10,5,1,0,0.2
random,14,0,10,5,1,1,0.8
random,14,1,10,5,1,1,0.0
random,14,2,10,5,1,1,0.8
random,14,3,10,5,1,1,0.8
random,14,4,10,5,1,1,0.6
random,14,5,10,5,1,1,0.6
random,14,6,10,5,1,1,0.4
random,14,7,10,5,1,1,1.0
random,14,8,10,5,1,1,0.4
random,14,9,10,5,1,1,0.6
random,14,0,10,5,1,2,0.8
random,14,1,10,5,1,2,1.0
random,14,2,10,5,1,2,0.8
random,14,3,10,5,1,2,0.8
random,14,4,10,5,1,2,0.6
random,14,5,10,5,1,2,0.6
random,14,6,10,5,1,2,0.8
random,14,7,10,5,1,2,0.6
random,14,8,10,5,1,2,0.8
random,14,9,10,5,1,2,0.8
random,14,0,10,5,1,3,0.8
random,14,1,10,5,1,3,0.6
random,14,2,10,5,1,3,0.8
random,14,3,10,5,1,3,0.6
random,14,4,10,5,1,3,0.8
random,14,5,10,5,1,3,1.0
random,14,6,10,5,1,3,0.8
random,14,7,10,5,1,3,0.8
random,14,8,10,5,1,3,1.0
random,14,9,10,5,1,3,1.0
random,14,0,10,5,1,4,0.8
random,14,1,10,5,1,4,0.6
random,14,2,10,5,1,4,0.6
random,14,3,10,5,1,4,1.0
random,14,4,10,5,1,4,0.8
random,14,5,10,5,1,4,0.8
random,14,6,10,5,1,4,0.8
random,14,7,10,5,1,4,1.0
random,14,8,10,5,1,4,0.8
random,14,9,10,5,1,4,0.8
random,14,0,10,5,1,5,0.8
random,14,1,10,5,1,5,1.0
random,14,2,10,5,1,5,0.4
random,14,3,10,5,1,5,0.8
random,14,4,10,5,1,5,0.8
random,14,5,10,5,1,5,0.6
random,14,6,10,5,1,5,0.6
random,14,7,10,5,1,5,0.4
random,14,8,10,5,1,5,0.8
random,14,9,10,5,1,5,0.4
random,14,0,10,5,1,6,1.0
random,14,1,10,5,1,6,1.0
random,14,2,10,5,1,6,0.8
random,14,3,10,5,1,6,0.8
random,14,4,10,5,1,6,0.6
random,14,5,10,5,1,6,0.8
random,14,6,10,5,1,6,0.2
random,14,7,10,5,1,6,0.4
random,14,8,10,5,1,6,1.0
random,14,9,10,5,1,6,0.8
random,14,0,10,5,1,7,0.2
random,14,1,10,5,1,7,1.0
random,14,2,10,5,1,7,0.8
random,14,3,10,5,1,7,0.6
random,14,4,10,5,1,7,0.8
random,14,5,10,5,1,7,0.2
random,14,6,10,5,1,7,1.0
random,14,7,10,5,1,7,0.8
random,14,8,10,5,1,7,0.8
random,14,9,10,5,1,7,0.4
random,14,0,10,5,1,8,1.0
random,14,1,10,5,1,8,0.6
random,14,2,10,5,1,8,1.0
random,14,3,10,5,1,8,0.4
random,14,4,10,5,1,8,1.0
random,14,5,10,5,1,8,0.6
random,14,6,10,5,1,8,0.4
random,14,7,10,5,1,8,0.6
random,14,8,10,5,1,8,0.8
random,14,9,10,5,1,8,0.4
random,14,0,10,5,1,9,0.8
random,14,1,10,5,1,9,1.0
random,14,2,10,5,1,9,0.4
random,14,3,10,5,1,9,0.8
random,14,4,10,5,1,9,1.0
random,14,5,10,5,1,9,0.6
random,14,6,10,5,1,9,1.0
random,14,7,10,5,1,9,0.8
random,14,8,10,5,1,9,0.8
random,14,9,10,5,1,9,1.0
random,15,0,10,5,1,0,0.4
random,15,1,10,5,1,0,0.6
random,15,2,10,5,1,0,0.8
random,15,3,10,5,1,0,0.2
random,15,4,10,5,1,0,0.4
random,15,5,10,5,1,0,0.6
random,15,6,10,5,1,0,0.6
random,15,7,10,5,1,0,0.2
random,15,8,10,5,1,0,0.4
random,15,9,10,5,1,0,0.4
random,15,0,10,5,1,1,0.8
random,15,1,10,5,1,1,1.0
random,15,2,10,5,1,1,0.6
random,15,3,10,5,1,1,0.8
random,15,4,10,5,1,1,0.6
random,15,5,10,5,1,1,0.6
random,15,6,10,5,1,1,0.8
random,15,7,10,5,1,1,0.8
random,15,8,10,5,1,1,0.6
random,15,9,10,5,1,1,0.8
random,15,0,10,5,1,2,0.8
random,15,1,10,5,1,2,0.8
random,15,2,10,5,1,2,0.8
random,15,3,10,5,1,2,0.6
random,15,4,10,5,1,2,0.2
random,15,5,10,5,1,2,0.6
random,15,6,10,5,1,2,0.8
random,15,7,10,5,1,2,0.8
random,15,8,10,5,1,2,0.6
random,15,9,10,5,1,2,0.2
random,15,0,10,5,1,3,0.6
random,15,1,10,5,1,3,0.6
random,15,2,10,5,1,3,0.6
random,15,3,10,5,1,3,0.8
random,15,4,10,5,1,3,0.8
random,15,5,10,5,1,3,0.8
random,15,6,10,5,1,3,0.6
random,15,7,10,5,1,3,0.8
random,15,8,10,5,1,3,0.8
